pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,pl_orbeccen,pl_eqt,pl_insol,st_teff,st_rad,st_mass,st_age,st_spectype,disc_year,density_proxy,spectral_class,pl_orbeccen_filled,flux_score,temp_score,radius_score,density_score,eccentricity_score,stellar_score,EHS
Kepler-262 c,Kepler-262,1.64,3.33,0.152,0.0,618.0,25.26,5841.0,0.881,0.816,3.55,,2014.0,0.7549404390534092,,0.0,0.06510893693059096,0.1926052541261133,0.5661541495171977,0.828888743282239,1.0,,0.4128446932818045
TOI-1811 b,TOI-1811,11.14172682,308.9292116,0.04389,0.052,962.2,55.9743,4766.0,0.769,0.817,5.9,,2023.0,0.2233579722607531,,0.052,0.014354374390044687,0.0019272753678357944,9.10859026809457e-63,0.15184194682317434,0.9850900484698627,,0.1384320567063318
Kepler-1221 b,Kepler-1221,1.88,4.19,0.0906,0.0,632.0,37.81,5194.0,0.82,0.87,4.57,,2016.0,0.6305804108916138,,0.0,0.03153282694218385,0.1692103776604915,0.3411081980965921,0.6528085666063967,1.0,,0.323797386526591
Kepler-1012 b,Kepler-1012,1.29,2.21,0.06066,0.0,934.0,191.811,5556.0,0.91,0.95,3.72,,2016.0,1.029492395032536,,0.0,0.0007185966380531364,0.0031416331588219994,0.889758184880176,0.9993206985135811,1.0,,0.44551962661020117
TIC 393818343 b,TIC 393818343,12.18416202,1379.37528638,0.1291,0.6058,805.5,2.28,5756.0,1.086,1.082,3.8,G0,2024.0,0.7625976179230175,G,0.6058,0.8369919967110819,0.022637937604594455,3.54888549723327e-76,0.8385134482177129,0.13017786705492893,1.0,0.46064471822595354
Kepler-805 b,Kepler-805,2.89,8.7,0.19852,0.0,743.0,86.473,6112.0,1.65,1.19,4.27,,2016.0,0.360433977423327,,0.0,0.005459351660168129,0.05095563127019423,0.007004167149362416,0.27852020333355476,1.0,,0.1656574328615398
Kepler-363 b,Kepler-363,1.16,1.65,0.048,0.0,1347.0,1000.243,5593.0,1.485,1.226,5.5,,2014.0,1.0570851613432286,,0.0,3.723377561568759e-06,3.361191926025446e-07,0.9650691177896804,0.9974573663845735,1.0,,0.46207124501720276
17 Sco b,17 Sco,12.9,1373.01871824,1.45,0.06,847.51,85.4316,4157.0,25.92,1.22,5.13,K3 III,2020.0,0.6395983387626246,K,0.06,0.0056159021606970935,0.012421191771411965,3.8257802826272424e-86,0.6663739750450026,0.9801986733067553,0.9,0.30354547872963245
TOI-1994 b,TOI-1994,13.67495645,7024.0077947,0.0613,0.341,2290.0,1910.26,7700.0,2.3,1.86,0.94,,2024.0,2.7466740793984643,,0.341,3.2088674244145785e-07,3.3007332437385404e-23,1.245422513609014e-97,0.092227912756235,0.5241352299378583,,0.07251340528364111
TOI-3682 b,TOI-3682,12.80065596,69.28659273,0.048,0.22,1657.0,1258.0,5703.0,1.735,1.32,4.2,,2025.0,0.0330333431518633,,0.22,1.6016562161902312e-06,2.134827875240876e-11,1.0067802967189005e-84,0.05382853237784368,0.7642281651714904,,0.09624243549794954
TOI-733 b,TOI-733,1.992,5.72,0.0618,0.046,1055.8,207.1,5585.0,0.949,0.956,4.4,G,2023.0,0.7236491003610578,G,0.046,0.0005808844621213716,0.00033013529588347105,0.2549327343318423,0.7876860465007081,0.9883132710254251,1.0,0.37879772679368884
GJ 667 C f,GJ 667 C,1.45,2.7,0.156,0.03,,0.5633,3350.0,,0.33,2.0,M1.5 V,2013.0,0.8856451679035632,M,0.03,0.917325782915585,,0.7548396019890073,0.9599580327853751,0.9950124791926823,0.5,0.8134955216556293
Kepler-114 d,Kepler-114,2.53,3.9,0.08358,0.0,446.0,31.016,4660.0,0.54,0.56,2.69,M0 V,2013.0,0.2408258176638574,M,0.0,0.04550017462030529,0.6338059144751018,0.038725770351664385,0.16512054480128907,1.0,0.5,0.33739343510055847
Kepler-264 c,Kepler-264,2.83,8.4,0.566,0.0,511.0,15.347,6158.0,1.55,1.426,2.45,,2014.0,0.3706124286554529,,0.0,0.14175104658407323,0.4407841408053245,0.009549657395020299,0.2899919154179543,1.0,,0.2994161327386855
GJ 357 d,GJ 357,2.34,6.1,0.204,,219.6,0.38,3505.0,0.337,0.342,,M2.5 V,2019.0,0.4760825492800071,M,0.0,0.7825069023939664,0.9844575501641668,0.08258816505811495,0.4241026846033415,1.0,0.5,0.6264461371032821
Kepler-1084 b,Kepler-1084,1.11,1.41,0.0324,0.0,1737.0,1766.593,6113.0,1.28,1.12,4.07,,2016.0,1.0309798476343397,,0.0,4.3657778196450737e-07,1.1935966166992716e-12,0.9833348700493459,0.9992504755967843,1.0,,0.46657897731086095
Kepler-1242 b,Kepler-1242,2.26,5.73,0.1039,0.0,639.0,28.998,4895.0,0.74,0.77,5.62,,2016.0,0.4963971787313995,,0.0,0.05129473907961283,0.15831002262193877,0.11025052530448531,0.4526892460456721,1.0,,0.2491820223055944
Kepler-319 c,Kepler-319,2.63,7.41,0.069,0.0,876.0,136.343,5526.0,0.903,0.933,1.07,,2014.0,0.4073342818743337,,0.0,0.001784368311029848,0.008062653969905898,0.02496853394950452,0.3336493986391609,1.0,,0.16519678767712426
Kepler-85 d,Kepler-85,1.2,8.69679,0.13,0.0,626.0,38.39,5436.0,0.893,0.947,1.38,,2014.0,5.032864583333334,,0.0,0.030630477793359485,0.1789744000230932,0.9459594689067655,3.0321231962902215e-06,1.0,,0.3913467017019191
K2-214 b,K2-214,2.51,6.85,0.0834,,1001.0,238.0,5875.0,1.236,1.03,,,2018.0,0.4331810074980787,,0.0,0.0003918590383438675,0.0009524718549584869,0.042137990604139065,0.36640654547088586,1.0,,0.17100789623352242
NN Ser c,NN Ser,12.6,2329.6,5.35,0.089,,,57000.0,,0.535,,WD,2010.0,1.164581058760953,W,0.089,,,6.842059184017448e-82,0.9790606767477011,0.9569486410769396,,0.4840023294561602
TOI-1732 b,TOI-1732,2.49549787,6.78,,,657.79,44.2458,4201.93,0.632571,0.613891,,,2026.0,0.436272745902522,,0.0,0.023228997128913544,0.13159881018884378,0.04476765993764369,0.37043073449155833,1.0,,0.2095571961843314
HD 93385 b,HD 93385,1.88,4.2,0.0756,0.295,1141.0,281.697,5977.0,1.18484,1.04,3.3,G2/G3 V,2021.0,0.6320853760727393,G,0.295,0.00023989157191888435,5.476550680798176e-05,0.3411081980965921,0.6550762369623224,0.6166385641763439,1.0,0.34546404572752637
TOI-2257 b,TOI-2257,2.194,5.45,0.145,0.496,256.0,0.6703,3430.0,0.313,0.328,,M3,2021.0,0.5160438807598808,M,0.496,0.9589465143600878,0.9999875000781246,0.13806233402161094,0.4809859271837547,0.2549327343318423,0.5,0.6159384615615288
Kepler-1802 b,Kepler-1802,1.671,3.43,0.0662,0.0,581.0,26.91,4245.0,0.637,0.649,13.9,,2021.0,0.7351310563817356,,0.0,0.05843758089861886,0.2648875189223592,0.5350822946058897,0.8031320629986249,1.0,,0.4175488990943141
TOI-6008 b,TOI-6008,1.03,4.0,0.010777,,707.0,41.5,3075.0,0.242,0.23,3.0,M5.0,2024.0,3.6605666374126384,M,0.0,0.02635172011104233,0.07778551870657231,0.9987507809245809,0.003965323502903358,1.0,0.5,0.3972917223042816
TOI-469.01,TOI-469,3.41,9.1,0.111,0.0,716.0,74.7,5289.0,0.98,0.901,11.2,,2021.0,0.2294976566145599,,0.0,0.0076422015857052486,0.07019259204101153,0.0003137840474755507,0.15641683497906125,1.0,,0.1548864813082704
Kepler-1437 b,Kepler-1437,1.37,2.45,0.0951,0.0,770.0,83.14,5557.0,0.9,0.93,4.57,,2016.0,0.9528057796809694,,0.0,0.0059820807240759145,0.036322695961098245,0.8268442864837949,0.9930638716536767,1.0,,0.439335651571018
TOI-3757 b,TOI-3757,12.0,85.3,0.03845,0.14,759.0,55.4,3913.0,0.62,0.64,7.1,M0 V,2022.0,0.0493634259259259,M,0.14,0.014669555726026707,0.04178574609992929,1.0337120265672909e-73,0.05936244896068511,0.8968300597468688,0.5,0.18264378902224793
Kepler-1099 b,Kepler-1099,2.83,8.4,0.0337,0.0,1558.0,766.344,5837.0,1.0,1.01,3.63,,2016.0,0.3706124286554529,,0.0,9.583983175775937e-06,6.069270580785034e-10,0.009549657395020299,0.2899919154179543,1.0,,0.15401355192703395
Kepler-87 b,Kepler-87,13.49,324.2,0.481,0.036,478.0,9.203,5600.0,1.82,1.1,7.5,,2013.0,0.1320617845201232,,0.036,0.27513320860258816,0.5370777011830891,7.994695656872786e-95,0.09497754052034514,0.9928258579038134,,0.3352696261525655
TOI-3980 b,TOI-3980,14.4595851,187.51876013,0.0494,0.16,1621.0,1153.0,5840.0,1.626,1.24,4.7,,2025.0,0.0620264931903076,,0.16,2.2143453310997474e-06,7.418567824137633e-11,5.326265937253955e-110,0.06396896815014384,0.8674284731834108,,0.1095768208641475
Kepler-330 b,Kepler-330,1.35,2.39,0.075,0.0,714.0,66.578,5117.0,0.722,0.848,3.47,,2014.0,0.9713966366915612,,0.0,0.009878350553075102,0.0718257307596554,0.8435476490642344,0.9974465394140569,1.0,,0.45328107946406165
Kepler-226 c,Kepler-226,2.27,45.2,0.058,0.0,919.0,180.513,5571.0,0.802,0.904,4.17,,2014.0,3.864211273870588,,0.0,0.0008485454933882223,0.004041254966394719,0.1064437195026181,0.001646430800219333,1.0,,0.14408679334961358
BD+03 2562 b,BD+03 2562,12.7,2034.112,1.3,0.2,985.04,296.5605,4095.0,32.35,1.14,5.2,,2017.0,0.9930330411841928,,0.2,0.00020592921861940875,0.0012786121846450826,2.6900579025827697e-83,0.9998483286434473,0.8007374029168081,,0.21219503282071694
Kepler-587 b,Kepler-587,2.23,5.6,0.0952,0.0,764.0,70.965,5549.0,0.89,0.92,4.79,,2016.0,0.5049791394019261,,0.0,0.00857555297688886,0.03922219474255696,0.12230345334690061,0.4649768480215926,1.0,,0.2128784737226741
Kepler-154 d,Kepler-154,3.84,14.1,0.14354,0.0,657.0,53.002,5769.0,0.98,0.98,4.47,,2016.0,0.2490149603949653,,0.0,0.01609217852707046,0.1326488324726843,1.3643842701763781e-05,0.17162680371073138,1.0,,0.17378614148931526
Kepler-279 e,Kepler-279,4.13,56.0,0.439,0.0,552.0,21.96,6689.45,1.43,1.164,0.22,,2025.0,0.794946445948461,,0.0,0.0820875838398322,0.33200259295192086,1.2320814838449167e-06,0.8768698071916706,1.0,,0.3230701666891836
K2-197 b,K2-197,2.56,7.08,0.0806,,848.0,118.4501,5667.0,0.93,1.0,,,2018.0,0.4220008850097655,,0.0,0.002550167865373617,0.012331325075262762,0.03404745473459933,0.35204041208835757,1.0,,0.1707262813378254
HD 28192 b,HD 28192,12.2,99.7981198,0.118,0.104,859.98,91.1399,5919.87,1.07094,1.08,,,2022.0,0.0549595119194998,,0.104,0.004824882591496921,0.010306196063993293,2.168953613135308e-76,0.06136336624517066,0.9416808249017045,,0.12184926938277693
Kepler-20 g,Kepler-20,4.71,19.96,0.2055,0.15,524.0,16.2132,5495.0,0.9639,0.948,7.6,,2016.0,0.1910283460703588,,0.15,0.13093803711442645,0.40473914735077265,4.98513398851628e-09,0.12936598446404757,0.8824969025845955,,0.2527866217066497
TYC 3667-1280-1 b,TYC 3667-1280-1,12.8,1716.282,0.21,0.036,1350.0,543.953,5130.0,6.26,1.87,1.35,,2016.0,0.8183870315551756,,0.036,3.063195762415014e-05,3.096533162337365e-07,1.0286619937923687e-84,0.9020613734544612,0.9928258579038134,,0.22293699183046675
Kepler-215 b,Kepler-215,1.62,3.26,0.084,0.0,784.0,105.073,5739.0,1.027,0.788,1.62,,2014.0,0.7667831424372601,,0.0,0.003428637870462786,0.030257460403594377,0.5863203954586984,0.8436909108897891,1.0,,0.3629903785047684
Kepler-1172 b,Kepler-1172,3.2,10.3,0.168,0.0,675.0,26.356,5558.0,0.89,0.92,4.37,,2016.0,0.3143310546874999,,0.0,0.0605657477506155,0.11025052530448522,0.0012038599948282019,0.23011100742402488,1.0,,0.1887569585175518
Kepler-195 c,Kepler-195,1.55,3.02,0.197,0.0,469.0,11.281,5329.0,0.775,0.867,2.19,,2014.0,0.8109831828404551,,0.0,0.21478777768365348,0.5641415972726801,0.6569555696492684,0.8943590243852603,1.0,,0.5733556238162695
K2-240 c,K2-240,1.8,3.89,0.1159,,389.0,3.9456,3810.0,0.54,0.58,,M0.5 V,2018.0,0.6670096021947873,M,0.0,0.6104598569339816,0.798955523477418,0.41111229050718734,0.7071530625285971,1.0,0.5,0.6403438332832763
HD 190228 b,HD 190228,12.9,1598.67688721,2.406,0.559,267.99,0.8598,5360.0,2.58658,1.415,,G5 IV,2022.0,0.74471751017963,G,0.559,0.9940404736024938,0.9978929716572532,3.8257802826272424e-86,0.8157449023786246,0.17622290923787912,1.0,0.6972854938937245
Kepler-442 b,Kepler-442,1.34,2.36,0.409,0.04,241.0,0.66,4402.0,0.598,0.609,2.9,,2015.0,0.980838733487829,,0.04,0.955779232342635,0.9975529988004797,0.8516705072294409,0.9988533012921557,0.9911505004882849,,0.9503410464349258
Kepler-1495 b,Kepler-1495,2.94,8.96,0.3677,0.0,443.0,9.1,5831.0,1.04,1.03,4.17,,2016.0,0.3525867749108066,,0.0,0.2787485970719857,0.642878198238472,0.005368416879448601,0.26986737683612516,1.0,,0.38390965879434474
HD 164509 b,HD 164509,14.3,140.79869,0.87,0.238,319.12,1.7417,5859.0,1.11,1.12,2.32,G5,2012.0,0.0481493580994779,G,0.238,0.9225163154684649,0.949906063312743,2.0058128594964988e-107,0.05893551558234284,0.7300159550184477,1.0,0.6495054385897439
TOI-815 b,TOI-815,2.94,7.6,0.0903,0.2,686.0,36.9,4869.0,0.77,0.776,0.2,K3 V,2024.0,0.2990691394332734,K,0.2,0.033024150366453786,0.09807600889158469,0.005368416879448601,0.2153856314605087,0.8007374029168081,0.9,0.2655572261835518
Kepler-232 b,Kepler-232,3.08,9.69,0.054,0.0,1104.0,410.583,5847.0,0.968,0.97,1.4,,2014.0,0.3316436051720248,,0.0,7.591296653421412e-05,0.00012218032875537964,0.0024568164604892853,0.24760059246688276,1.0,,0.14740569040725973
HD 141399 d,HD 141399,13.7,375.0394,2.09,0.074,220.0,0.364,5600.0,1.387236,1.07,,K0,2014.0,0.1458529420114624,K,0.074,0.7652563233272522,0.9848041402180955,5.1523361054208974e-98,0.10229469244840843,0.9700358763680561,0.9,0.6305079657570787
Ross 458 c,Ross 458,14.01125,1906.98,1100.0,,4.32,0.0,3965.42,0.562566,0.556419,0.5,M2,2010.0,0.6932908872155865,M,0.0,,0.45588906389380324,7.672301034727078e-103,0.7452986640631386,1.0,0.5,0.45427690558009937
Kepler-159 c,Kepler-159,3.41,11.5,0.218,0.0,275.0,4.791,4625.0,0.663,0.628,2.51,M0 V,2014.0,0.290024511106312,M,0.0,0.5256984793011725,0.9950124791926823,0.0003137840474755507,0.20696538253275792,1.0,0.5,0.5261864107266006
HIP 67851 b,HIP 67851,13.7,365.50266805,0.42,0.13,840.72,83.22,4840.0,5.45,1.28,5.46,K0 III,2015.0,0.1421441039211652,K,0.13,0.005968769223072221,0.013727571092315467,5.1523361054208974e-98,0.10028493370439759,0.9103839103891423,0.9,0.24030459093358517
KOI-3680 b,KOI-3680,11.09691,613.4119,0.534,0.496,347.0,3.3,5830.0,0.96,1.01,3.2,,2018.0,0.4488962791708843,,0.496,0.6883814982523753,0.8996045509952315,3.210409873668984e-62,0.3870852417742799,0.2549327343318423,,0.489668332203238
G 268-110 b,G 268-110,1.13,1.52,0.01283,0.0,534.0,13.57,,0.177,0.137,,M5.0 V,2025.0,1.0534362466620977,M,0.0,0.16837202365586704,0.3779427688440276,0.9768011076560966,0.9977716797925325,1.0,0.5,0.5878189491932448
Kepler-1463 b,Kepler-1463,1.86,4.12,0.1694,0.0,619.0,57.634,5679.0,0.95,0.96,4.79,,2016.0,0.6402629678115562,,0.0,0.013493580097749178,0.1908628827698802,0.3580000251885996,0.6673714186334826,1.0,,0.3292742570346841
Kepler-712 c,Kepler-712,4.85,21.0,0.66479,0.0,236.0,0.662,5148.0,0.78,0.84,3.31,,2016.0,0.1840746904970346,,0.0,0.9564067098323088,0.9954976660309716,1.1462093510304347e-09,0.12487786542897969,1.0,,0.6478694087487191
Kepler-1983 b,Kepler-1983,2.33,6.04,0.0689,0.0,807.0,100.13,5135.0,0.874,0.812,13.7,,2023.0,0.4774953817737641,,0.0,0.0038538195485506837,0.022174772724855196,0.0857083045457577,0.42606659752558085,1.0,,0.1942902706986098
TOI-1231 b,TOI-1231,3.65,15.4,0.1288,0.087,329.6,1.93,3553.0,0.476,0.485,,M3 V,2021.0,0.3166956713973939,M,0.087,0.8929237086981093,0.9327999658463766,5.809260270742283e-05,0.2324506075550071,0.9588218382820232,0.5,0.6039297834480472
HATS-36 b,HATS-36,12.92,1022.14128,0.0523,0.105,1203.0,561.0,5950.0,1.1,1.1,0.62,G0 V,2018.0,0.4739400248683411,G,0.105,2.7659228384285747e-05,1.3219731947926079e-05,1.974066789948085e-86,0.42113169500136266,0.9405880633643421,1.0,0.28618153459005613
GJ 3138 c,GJ 3138,1.88,4.18,0.057,0.11,530.85,13.9,3717.0,0.5,0.681,,M0,2017.0,0.6290754457104881,M,0.11,0.16290965573782348,0.3862906238633288,0.3411081980965921,0.6505395372794918,0.9349874032704532,0.5,0.41975987238143453
HIP 57274 b,HIP 57274,,3359.44626199,0.07,0.19,725.95,316.085,4510.0,0.78,0.29,7.87,K4 V,2011.0,,K,0.19,0.00017008815260853807,0.06251030966208085,,,0.8182760289835492,0.9,0.3276745526698904
HD 203387 c,HD 203387,12.6,2378.9456264,5.067,0.202,360.63,2.8216,5174.32,10.5852,2.817,,,2022.0,1.1892492343439436,,0.202,0.7543720110809792,0.8698180638187376,6.842059184017448e-82,0.9724071517788542,0.7971687517712157,,0.6347225951635286
Kepler-55 b,Kepler-55,2.43,43.0,0.1593,0.0,400.0,6.642,4362.0,0.58,0.62,2.34,,2012.0,2.996743933179021,,0.0,0.39096683374470276,0.7688860499307919,0.05841755185216544,0.044385915693631435,1.0,,0.43251884748485914
Kepler-158 b,Kepler-158,2.12,5.14,0.111,0.0,500.0,13.634,4623.0,0.624,0.655,13.9,K,2014.0,0.5394553893482539,K,0.0,0.1672920984374955,0.4722189612556538,0.1751307883451509,0.5153975767303033,1.0,0.9,0.45783273220256515
Kepler-1926 b,Kepler-1926,2.31495961,5.97,0.2197,0.0,451.0,9.8,5256.0,0.832,0.768,,,2021.0,0.4812204520990775,,0.0,0.255476769289595,0.6186596475026225,0.0905771001633945,0.43126256045157857,1.0,,0.4104032916479529
TOI-2154 b,TOI-2154,16.28664896,292.40213444,0.0513,0.117,1580.0,1005.8946,6280.0,1.396,1.233,2.9,,2023.0,0.0676838931562952,,0.117,3.648188962981057e-06,2.9462654816188007e-10,1.1125667601064618e-141,0.06611949559913537,0.9267698669075553,,0.11681158630215896
HD 116029 b,HD 116029,13.6,444.962,1.65,0.0,400.04,4.1506,4819.0,4.89,0.83,2.7,K0,2011.0,0.1768911879198046,K,0.0,0.5882281688690166,0.7687745541605846,1.73008220968259e-96,0.12036663961174754,1.0,0.9,0.5478486170105459
K2-42 b,K2-42,2.15,5.27,0.0617,,718.09,44.1,4613.0,0.643,0.702,,,2016.0,0.5302677751644509,,0.0,0.023381663870423224,0.06851830444398539,0.15932557073921538,0.501813804969745,1.0,,0.23717126058967114
TOI-4666 b,TOI-4666,12.53164042,155.41809102,0.034,0.023,695.0,55.6,3793.0,0.585,0.576,3.0,M2&plusmn;0.5,2025.0,0.0789728471775672,M,0.023,0.0145587378211856,0.08892161745938634,6.151591931282383e-81,0.0705869902362144,0.9970654254176043,0.5,0.20318924951255554
K2-32 c,K2-32,3.134,8.1,0.13843,0.049,634.0,26.2,5271.0,0.86,0.83,7.9,G9 V,2016.0,0.2631407101951226,G,0.049,0.06118464000150273,0.1660423338409855,0.001791075701823115,0.1832772875310896,0.9867496798493023,1.0,0.3158655386469766
Kepler-1532 b,Kepler-1532,1.35,2.39,0.0206,0.0,1681.0,1705.762,5559.0,0.88,0.91,4.27,,2016.0,0.9713966366915612,,0.0,5.006509788594803e-07,9.139184112844631e-12,0.8435476490642344,0.9974465394140569,1.0,,0.433475657551559
K2-81 b,K2-81,1.97,4.54,0.059,0.06,739.23,62.9,4674.13,0.634663,0.745273,,,2016.0,0.5938232183047185,,0.06,0.011184171535179314,0.053344539372646084,0.27068335971794333,0.5971653825755998,0.9801986733067553,,0.265103562694292
WASP-160 B b,WASP-160 B,12.21781,88.35674,0.0452,0.0,1119.0,210.575,5298.0,0.868,0.87,9.75,K0 V,2018.0,0.0484461849139849,K,0.0,0.0005544540238814212,8.861583426604922e-05,1.245722155454321e-76,0.05903966210324343,1.0,0.9,0.24106030288314792
Wolf 1069 b,Wolf 1069,1.08,1.26,0.0672,,250.1,0.652,3158.0,0.1813,0.167,,M5.0 V,2023.0,1.0002286236854137,M,0.0,0.9532079812485883,0.9996999200330026,0.9911505004882849,0.9999999591650091,1.0,0.5,0.9114720753329055
TrES-3 b,TrES-3,14.975,607.03,0.02282,0.0,1638.0,1025.5022,5650.0,0.829,0.928,0.9,G4 V,2007.0,0.1807630504712088,G,0.0,3.4014646928802813e-06,4.136390397796256e-11,1.5748702969470866e-118,0.1227824503607391,1.0,1.0,0.2622790954105199
Kepler-1130 d,Kepler-1130,0.64472273,0.202,0.05068,0.0,981.0,221.4,5450.0,0.842,0.944,1.58,,2021.0,0.7537588499025863,,0.0,0.0004814579121255308,0.0013761713769834536,0.776899813441826,0.8273864100258778,1.0,,0.3982520028757424
HD 5608 b,HD 5608,13.7,371.22357938,1.79,0.11,403.72,4.4568,4807.0,5.43,1.29,1.72,K0 IV,2012.0,0.1443689681580086,K,0.11,0.5570818422994163,0.7584560084225715,5.1523361054208974e-98,0.10148680938084866,0.9349874032704532,0.9,0.5296090835244986
HIP 39017 b,HIP 39017,12.0,7500.7504052,22.1,0.55,91.06,0.0115,7201.0,1.51987,1.52,0.115,A9/F0,2024.0,4.340712040046297,A,0.55,0.0053886396257663335,0.7146559470754894,1.0337120265672909e-73,0.00016344584347160616,0.18627046369770087,0.4,0.22292174027565673
K2-287 b,K2-287,9.494023,100.11645,0.1206,0.478,804.0,53.5814,5695.0,1.07,1.056,4.5,,2018.0,0.1169915791744217,,0.478,0.015731835180203456,0.02310947667294651,3.0270721439135e-44,0.08745992437727214,0.28101266048528806,,0.05341425013634846
TOI-5027 b,TOI-5027,10.76062147,642.01338214,0.093,0.385,1056.0,190.912,5909.0,0.92,1.02,0.4,,2025.0,0.5152666302903689,,0.385,0.0007279500892901651,0.0003288159125894436,3.4241863888254214e-58,0.47985556620810915,0.4389050298516685,,0.10838095330684494
WASP-138 b,WASP-138,12.21781,387.7526,0.0494,,1590.0,1133.73,6272.0,1.36,1.22,3.44,,2016.0,0.2126055596944662,,0.0,2.3564040783816457e-06,2.1128514429532012e-10,1.245722155454321e-76,0.1440681590793305,1.0,,0.1345969471190702
Kepler-1185 b,Kepler-1185,1.33,2.33,0.4297,0.0,355.0,9.31,5622.0,0.87,0.96,1.55,,2016.0,0.9903780311199728,,0.0,0.2714500698004515,0.8824969025845955,0.8596327636025421,0.9997107222078657,1.0,,0.7250112034215611
BD-06 1339 b,BD-06 1339,,1523.03372634,0.0428,0.0,834.97,51.8934,4324.0,0.686355,0.7,4.4,K7/M0 V,2013.0,,K,0.0,0.016813571418777245,0.014927277854973591,,,1.0,0.9,0.34598406917955576
WASP-148 b,WASP-148,8.47398941,91.21675281,0.08215,0.208,940.0,72.699,5555.0,0.912,0.954,3.6,G,2020.0,0.1499031838619408,G,0.208,0.00812426375810767,0.0028361366142959084,2.0215020002500823e-34,0.1045252233403013,0.7863482208771538,1.0,0.24168563768413162
TOI-5181 A b,TOI-5181 A,13.34989601,330.54154328,0.0522,0.15,1585.0,1053.0,6060.0,1.53,1.25,4.1,,2025.0,0.1389288376582216,,0.15,3.089189656491794e-06,2.495779062444363e-10,1.0046009717156205e-92,0.09856775658493205,0.8824969025845955,,0.11542028031092054
Kepler-599 b,Kepler-599,2.84,8.45,0.1128,0.0,623.0,24.467,5127.0,0.79,0.83,5.01,,2016.0,0.3688940826071286,,0.0,0.06870075913758149,0.18400359196771982,0.009075087815651568,0.28803569320786665,1.0,,0.21716999419041919
Kepler-1033 b,Kepler-1033,2.51,6.85,0.0761,0.0,914.0,159.422,5547.0,0.92,0.94,5.01,,2016.0,0.4331810074980787,,0.0,0.0011852472225919184,0.004389620509222666,0.042137990604139065,0.36640654547088586,1.0,,0.1720499865593046
TOI-1772.01,TOI-1772,2.905,8.78,0.078375,,877.67,140.93,5583.0,0.995,0.99,,,2024.0,0.3581427019289905,,0.0,0.0016381484617526965,0.007856028255568682,0.006471725588008015,0.2759763867587602,1.0,,0.15396791360003476
TOI-2285 b,TOI-2285,1.77,19.5,0.1363,0.3,358.0,3.91,3491.0,0.464,0.454,,,2021.0,3.5165339310359003,,0.3,0.6144386042609947,0.8758044005687317,0.4389050298516685,0.007100346174827683,0.6065306597126334,,0.5622525149859704
HD 37124 b,HD 37124,14.0,214.53525,0.53364,0.054,366.48,2.7119,5698.64,0.949168,0.85,4.0,G4 V,2002.0,0.0781834001457725,G,0.054,0.7704884162389246,0.8561177276463127,1.1519512724636078e-102,0.0702668064420855,0.9839305142725083,1.0,0.6192653816604531
Kepler-730 c,Kepler-730,1.56926,3.09,0.03997,0.0,1607.0,903.77,5620.0,1.411,1.047,9.5,,2018.0,0.799601803313662,,0.0,5.360261355097791e-06,1.19369188623572e-10,0.6375777211259948,0.8820573156471223,1.0,,0.37143837162249854
Kepler-513 b,Kepler-513,2.2,5.48,0.1779,0.0,623.0,36.527,5849.0,1.06,1.02,5.5,,2016.0,0.5146506386175806,,0.0,0.033663643775692226,0.18400359196771982,0.13533528323661262,0.47896032773222,1.0,,0.2590349632447195
